Id,State_id,Cycle_id,Costs
0,124,21,0
0,124,22,0
0,124,23,6
0,124,24,0
0,124,25,0
0,124,26,6
0,124,27,0
0,124,28,0
0,125,1,0
0,125,2,0
0,125,3,0
0,125,4,0
0,125,5,0
0,125,6,0
0,125,7,0
0,125,8,0
0,125,9,0
0,125,10,0
0,125,11,0
0,125,12,0
0,125,13,0
0,125,14,0
0,125,15,0
0,125,16,0
0,125,17,0
0,125,18,0
0,125,19,0
0,125,20,0
0,125,21,0
0,125,22,0
0,125,23,0
0,125,24,6
0,125,25,0
0,125,26,0
0,125,27,6
0,125,28,0
0,126,1,0
0,126,2,0
0,126,3,0
0,126,4,0
0,126,5,0
0,126,6,0
0,126,7,0
0,126,8,0
0,126,9,0
0,126,10,0
0,126,11,0
0,126,12,0
0,126,13,0
0,126,14,0
0,126,15,0
0,126,16,0
0,126,17,0
0,126,18,0
0,126,19,0
0,126,20,0
0,126,21,0
0,126,22,0
0,126,23,0
0,126,24,0
0,126,25,6
0,126,26,0
0,126,27,0
0,126,28,6
0,127,1,0
0,127,2,0
0,127,3,0
0,127,4,0
0,127,5,0
0,127,6,0
0,127,7,0
0,127,8,0
0,127,9,0
0,127,10,0
0,127,11,0
0,127,12,0
0,127,13,0
0,127,14,0
0,127,15,0
0,127,16,0
0,127,17,0
0,127,18,0
0,127,19,0
0,127,20,0
0,127,21,0
0,127,22,0
0,127,23,0
0,127,24,0
0,127,25,0
0,127,26,0
0,127,27,0
0,127,28,0
0,128,1,0
0,128,2,0
0,128,3,0
0,128,4,0
0,128,5,0
0,128,6,0
0,128,7,0
0,128,8,0
0,128,9,0
0,128,10,0
0,128,11,0
0,128,12,0
0,128,13,0
0,128,14,0
0,128,15,0
0,128,16,0
0,128,17,0
0,128,18,0
0,128,19,0
0,128,20,0
0,128,21,0
0,128,22,0
0,128,23,0
0,128,24,0
0,128,25,0
0,128,26,0
0,128,27,0
0,128,28,0
0,129,1,0
0,129,2,0
0,129,3,0
0,129,4,0
0,129,5,0
0,129,6,0
0,129,7,0
0,129,8,0
0,129,9,0
0,129,10,0
0,129,11,0
0,129,12,0
0,129,13,0
0,129,14,0
0,129,15,0
0,129,16,0
0,129,17,0
0,129,18,0
0,129,19,0
0,129,20,0
0,129,21,0
0,129,22,0
0,129,23,0
0,129,24,0
0,129,25,0
0,129,26,0
0,129,27,0
0,129,28,0
0,130,1,0
0,130,2,0
0,130,3,0
0,130,4,0
0,130,5,0
0,130,6,0
0,130,7,0
0,130,8,0
0,130,9,0
0,130,10,0
0,130,11,0
0,130,12,0
0,130,13,0
0,130,14,0
0,130,15,0
0,130,16,0
0,130,17,0
0,130,18,0
0,130,19,0
0,130,20,0
0,130,21,0
0,130,22,0
0,130,23,0
0,130,24,0
0,130,25,0
0,130,26,0
0,130,27,0
0,130,28,0
0,131,1,0
0,131,2,0
0,131,3,0
0,131,4,0
0,131,5,0
0,131,6,0
0,131,7,0
0,131,8,0
0,131,9,0
0,131,10,0
0,131,11,0
0,131,12,0
0,131,13,0
0,131,14,0
0,131,15,0
0,131,16,0
0,131,17,0
0,131,18,0
0,131,19,0
0,131,20,0
0,131,21,0
0,131,22,0
0,131,23,0
0,131,24,0
0,131,25,0
0,131,26,0
0,131,27,0
0,131,28,0
0,132,1,0
0,132,2,0
0,132,3,0
0,132,4,0
0,132,5,0
0,132,6,0
0,132,7,0
0,132,8,0
0,132,9,0
0,132,10,0
0,132,11,0
0,132,12,0
0,132,13,0
0,132,14,0
0,132,15,0
0,132,16,0
0,132,17,0
0,132,18,0
0,132,19,0
0,132,20,0
0,132,21,0
0,132,22,0
0,132,23,0
0,132,24,0
0,132,25,0
0,132,26,0
0,132,27,0
0,132,28,0
0,133,1,0
0,133,2,0
0,133,3,0
0,133,4,6
0,133,5,6
0,133,6,6
0,133,7,6
0,133,8,6
0,133,9,6
0,133,10,6
0,133,11,6
0,133,12,6
0,133,13,6
0,133,14,6
0,133,15,6
0,133,16,6
0,133,17,6
0,133,18,6
0,133,19,6
0,133,20,6
0,133,21,6
0,133,22,6
0,133,23,6
0,133,24,6
0,133,25,6
0,133,26,6
0,133,27,6
0,133,28,6
